order_line_id,order_id,product_id,clothing_size,shoe_size,quantity,unit_price,line_total
16563,8925,8,M,,2,39.99,79.98
16564,8926,28,,,1,18.99,18.99
16565,8926,23,,9,1,64.99,64.99
16566,8926,11,XS,,2,49.99,99.98
16567,8927,30,,,2,24.99,49.98
16568,8928,33,,,1,24.99,24.99
16569,8928,35,,,2,29.99,59.98
16570,8929,14,,6,1,49.99,49.99
16571,8930,28,,,1,18.99,18.99
16572,8930,19,,10,1,49.99,49.99
16573,8931,33,,,2,24.99,49.98
16574,8932,15,,9,1,69.99,69.99
16575,8932,20,,5,1,19.99,19.99
16576,8933,27,,,2,19.99,39.98
16577,8933,18,,8,1,129.99,129.99
16578,8933,2,XL,,1,99.99,99.99
16579,8934,8,XS,,1,39.99,39.99
16580,8935,20,,6,1,19.99,19.99
16581,8935,30,,,1,24.99,24.99
16582,8935,22,,8,1,49.99,49.99
16583,8936,4,XL,,1,49.99,49.99
16584,8936,8,S,,2,39.99,79.98
16585,8936,7,XS,,1,29.99,29.99
16586,8937,29,,,1,24.99,24.99
16587,8937,31,,,2,69.99,139.98
16588,8938,14,,10,1,49.99,49.99
16589,8938,30,,,1,24.99,24.99
16590,8939,8,XS,,1,39.99,39.99
16591,8940,34,,,1,19.99,19.99
16592,8940,21,,6,1,29.99,29.99
16593,8941,14,,11,1,49.99,49.99
16594,8941,14,,9,1,49.99,49.99
16595,8942,22,,8,1,49.99,49.99
16596,8942,11,L,,2,49.99,99.98
16597,8942,16,,5,1,99.99,99.99
16598,8942,29,,,2,24.99,49.98
16599,8943,24,,,1,12.99,12.99
16600,8943,20,,6,1,19.99,19.99
16601,8944,8,M,,1,39.99,39.99
16602,8945,3,M,,1,129.99,129.99
16603,8946,8,S,,1,39.99,39.99
16604,8947,26,,,1,15.99,15.99
16605,8947,5,XS,,2,99.99,199.98
16606,8947,19,,6,1,49.99,49.99
16607,8948,33,,,1,24.99,24.99
16608,8949,32,,,1,49.99,49.99
16609,8949,10,L,,1,29.99,29.99
16610,8950,14,,8,1,49.99,49.99
16611,8951,10,XS,,1,29.99,29.99
16612,8952,4,XL,,1,49.99,49.99
16613,8952,21,,7,1,29.99,29.99
16614,8953,22,,9,1,49.99,49.99
16615,8953,10,S,,1,29.99,29.99
16616,8953,30,,,2,24.99,49.98
16617,8954,7,S,,1,29.99,29.99
16618,8955,31,,,2,69.99,139.98
16619,8956,6,XS,,1,119.99,119.99
16620,8956,34,,,2,19.99,39.98
16621,8957,4,L,,2,49.99,99.98
16622,8957,32,,,1,49.99,49.99
16623,8958,28,,,1,18.99,18.99
16624,8958,28,,,2,18.99,37.98
16625,8959,6,S,,1,119.99,119.99
16626,8959,30,,,1,24.99,24.99
16627,8959,10,S,,2,29.99,59.98
16628,8960,14,,5,1,49.99,49.99
16629,8960,1,L,,1,59.99,59.99
16630,8961,26,,,1,15.99,15.99
16631,8962,15,,5,1,69.99,69.99
16632,8963,21,,10,1,29.99,29.99
16633,8964,25,,,1,19.99,19.99
16634,8965,8,M,,1,39.99,39.99
16635,8965,29,,,2,24.99,49.98
16636,8965,24,,,1,12.99,12.99
16637,8965,28,,,1,18.99,18.99
16638,8966,20,,10,1,19.99,19.99
16639,8967,16,,5,1,99.99,99.99
16640,8968,30,,,2,24.99,49.98
16641,8969,3,M,,1,129.99,129.99
16642,8969,24,,,2,12.99,25.98
16643,8970,1,S,,1,59.99,59.99
16644,8971,11,XL,,2,49.99,99.98
16645,8972,20,,5,1,19.99,19.99
16646,8972,17,,6,1,99.99,99.99
16647,8973,16,,5,1,99.99,99.99
16648,8973,14,,9,1,49.99,49.99
16649,8973,1,XL,,1,59.99,59.99
16650,8973,21,,8,1,29.99,29.99
16651,8973,6,XS,,1,119.99,119.99
16652,8974,20,,10,1,19.99,19.99
16653,8975,7,S,,1,29.99,29.99
16654,8976,9,S,,1,59.99,59.99
16655,8976,13,,7,1,69.99,69.99
16656,8977,1,L,,2,59.99,119.98
16657,8978,26,,,1,15.99,15.99
16658,8978,4,XL,,1,49.99,49.99
16659,8979,6,S,,1,119.99,119.99
16660,8980,33,,,2,24.99,49.98
16661,8980,7,XL,,1,29.99,29.99
16662,8981,32,,,2,49.99,99.98
16663,8982,14,,7,1,49.99,49.99
16664,8983,8,XL,,2,39.99,79.98
16665,8984,29,,,1,24.99,24.99
16666,8984,17,,6,1,99.99,99.99
16667,8984,20,,11,1,19.99,19.99
16668,8984,4,XS,,1,49.99,49.99
16669,8984,8,XL,,1,39.99,39.99
16670,8985,9,S,,2,59.99,119.98
16671,8985,19,,10,1,49.99,49.99
16672,8986,35,,,1,29.99,29.99
16673,8987,6,XS,,1,119.99,119.99
16674,8988,15,,11,1,69.99,69.99
16675,8988,5,XL,,1,99.99,99.99
16676,8989,6,XL,,2,119.99,239.98
16677,8989,17,,6,1,99.99,99.99
16678,8989,2,M,,1,99.99,99.99
16679,8990,23,,8,1,64.99,64.99
16680,8990,33,,,2,24.99,49.98
16681,8990,29,,,2,24.99,49.98
16682,8991,35,,,1,29.99,29.99
16683,8991,5,XL,,2,99.99,199.98
16684,8991,14,,7,1,49.99,49.99
16685,8992,26,,,1,15.99,15.99
16686,8993,29,,,1,24.99,24.99
16687,8993,7,XS,,1,29.99,29.99
16688,8993,1,L,,1,59.99,59.99
16689,8994,25,,,2,19.99,39.98
16690,8994,15,,7,1,69.99,69.99
16691,8995,35,,,2,29.99,59.98
16692,8995,22,,6,1,49.99,49.99
16693,8995,11,L,,1,49.99,49.99
16694,8996,24,,,1,12.99,12.99
16695,8997,23,,7,1,64.99,64.99
16696,8998,20,,11,1,19.99,19.99
16697,8999,12,S,,1,149.99,149.99
16698,8999,1,L,,2,59.99,119.98
16699,8999,9,S,,1,59.99,59.99
16700,9000,13,,9,1,69.99,69.99
16701,9001,26,,,1,15.99,15.99
16702,9002,14,,11,1,49.99,49.99
16703,9002,15,,5,1,69.99,69.99
16704,9002,7,L,,2,29.99,59.98
16705,9002,24,,,2,12.99,25.98
16706,9003,15,,5,1,69.99,69.99
16707,9004,10,M,,2,29.99,59.98
16708,9004,18,,11,1,129.99,129.99
16709,9005,10,M,,1,29.99,29.99
16710,9006,4,S,,2,49.99,99.98
16711,9006,28,,,1,18.99,18.99
16712,9006,30,,,1,24.99,24.99
16713,9007,2,L,,1,99.99,99.99
16714,9008,19,,6,1,49.99,49.99
16715,9008,4,S,,1,49.99,49.99
16716,9009,15,,8,1,69.99,69.99
16717,9010,10,L,,1,29.99,29.99
16718,9011,16,,9,1,99.99,99.99
16719,9012,35,,,1,29.99,29.99
16720,9013,35,,,1,29.99,29.99
16721,9014,22,,11,1,49.99,49.99
16722,9015,7,L,,1,29.99,29.99
16723,9015,28,,,2,18.99,37.98
16724,9015,26,,,2,15.99,31.98
16725,9015,32,,,2,49.99,99.98
16726,9016,20,,5,1,19.99,19.99
16727,9016,23,,10,1,64.99,64.99
16728,9016,8,XL,,2,39.99,79.98
16729,9017,8,M,,1,39.99,39.99
16730,9018,11,L,,1,49.99,49.99
16731,9018,28,,,1,18.99,18.99
16732,9019,34,,,2,19.99,39.98
16733,9019,7,S,,1,29.99,29.99
16734,9020,21,,10,1,29.99,29.99
16735,9020,28,,,1,18.99,18.99
16736,9021,28,,,1,18.99,18.99
16737,9022,24,,,2,12.99,25.98
16738,9023,9,XL,,1,59.99,59.99
16739,9023,5,M,,1,99.99,99.99
16740,9024,32,,,1,49.99,49.99
16741,9025,18,,9,1,129.99,129.99
16742,9025,10,S,,2,29.99,59.98
16743,9026,13,,10,1,69.99,69.99
16744,9027,21,,8,1,29.99,29.99
16745,9028,33,,,1,24.99,24.99
16746,9029,17,,10,1,99.99,99.99
16747,9029,33,,,2,24.99,49.98
16748,9030,4,XS,,1,49.99,49.99
16749,9030,24,,,1,12.99,12.99
16750,9030,2,L,,2,99.99,199.98
16751,9030,34,,,2,19.99,39.98
16752,9031,35,,,2,29.99,59.98
16753,9032,25,,,2,19.99,39.98
16754,9032,20,,5,1,19.99,19.99
16755,9033,34,,,1,19.99,19.99
16756,9034,14,,9,1,49.99,49.99
16757,9035,33,,,2,24.99,49.98
16758,9035,1,XS,,1,59.99,59.99
16759,9035,34,,,2,19.99,39.98
16760,9036,28,,,2,18.99,37.98
16761,9036,23,,8,1,64.99,64.99
16762,9036,2,XS,,2,99.99,199.98
16763,9036,22,,11,1,49.99,49.99
16764,9036,19,,10,1,49.99,49.99
16765,9037,30,,,2,24.99,49.98
16766,9038,23,,7,1,64.99,64.99
16767,9039,30,,,2,24.99,49.98
16768,9040,24,,,2,12.99,25.98
16769,9040,29,,,2,24.99,49.98
16770,9041,19,,9,1,49.99,49.99
16771,9041,2,S,,1,99.99,99.99
16772,9041,26,,,2,15.99,31.98
16773,9042,25,,,1,19.99,19.99
16774,9043,32,,,2,49.99,99.98
16775,9044,11,L,,2,49.99,99.98
16776,9045,14,,10,1,49.99,49.99
16777,9045,26,,,2,15.99,31.98
16778,9045,33,,,2,24.99,49.98
16779,9045,22,,6,1,49.99,49.99
16780,9046,21,,10,1,29.99,29.99
16781,9047,34,,,1,19.99,19.99
16782,9047,1,XL,,1,59.99,59.99
16783,9048,4,XL,,1,49.99,49.99
16784,9048,26,,,1,15.99,15.99
16785,9048,30,,,1,24.99,24.99
16786,9048,22,,5,1,49.99,49.99
16787,9048,26,,,2,15.99,31.98
16788,9048,28,,,1,18.99,18.99
16789,9049,7,XL,,2,29.99,59.98
16790,9050,35,,,1,29.99,29.99
16791,9050,10,M,,1,29.99,29.99
16792,9051,34,,,2,19.99,39.98
16793,9051,31,,,1,69.99,69.99
16794,9052,15,,9,1,69.99,69.99
16795,9052,11,XS,,1,49.99,49.99
16796,9052,10,M,,1,29.99,29.99
16797,9053,1,XS,,1,59.99,59.99
16798,9054,33,,,1,24.99,24.99
16799,9055,22,,6,1,49.99,49.99
16800,9055,18,,6,1,129.99,129.99
16801,9056,19,,7,1,49.99,49.99
16802,9056,23,,10,1,64.99,64.99
16803,9057,35,,,2,29.99,59.98
16804,9058,8,XS,,1,39.99,39.99
16805,9058,18,,8,1,129.99,129.99
16806,9058,24,,,1,12.99,12.99
16807,9058,35,,,2,29.99,59.98
16808,9058,26,,,1,15.99,15.99
16809,9059,8,L,,2,39.99,79.98
16810,9059,23,,5,1,64.99,64.99
16811,9060,15,,6,1,69.99,69.99
16812,9061,14,,9,1,49.99,49.99
16813,9062,4,M,,2,49.99,99.98
16814,9063,11,M,,1,49.99,49.99
16815,9064,11,S,,1,49.99,49.99
16816,9065,13,,11,1,69.99,69.99
16817,9066,15,,7,1,69.99,69.99
16818,9066,30,,,1,24.99,24.99
16819,9067,30,,,1,24.99,24.99
16820,9068,27,,,2,19.99,39.98
16821,9069,7,XL,,2,29.99,59.98
16822,9069,28,,,2,18.99,37.98
16823,9070,28,,,1,18.99,18.99
16824,9071,11,M,,2,49.99,99.98
16825,9071,5,XL,,1,99.99,99.99
16826,9071,21,,10,1,29.99,29.99
16827,9072,35,,,2,29.99,59.98
16828,9072,4,L,,1,49.99,49.99
16829,9072,7,L,,2,29.99,59.98
16830,9073,32,,,1,49.99,49.99
16831,9074,3,XL,,1,129.99,129.99
16832,9074,33,,,2,24.99,49.98
16833,9075,20,,9,1,19.99,19.99
16834,9075,25,,,2,19.99,39.98
16835,9076,16,,5,1,99.99,99.99
16836,9076,33,,,1,24.99,24.99
16837,9076,33,,,1,24.99,24.99
16838,9077,17,,7,1,99.99,99.99
16839,9078,24,,,1,12.99,12.99
16840,9079,19,,7,1,49.99,49.99
16841,9080,3,L,,1,129.99,129.99
16842,9081,28,,,1,18.99,18.99
16843,9081,1,M,,1,59.99,59.99
16844,9081,13,,7,1,69.99,69.99
16845,9081,21,,7,1,29.99,29.99
16846,9081,1,XL,,2,59.99,119.98
16847,9082,31,,,2,69.99,139.98
16848,9082,2,XL,,1,99.99,99.99
16849,9083,5,XL,,1,99.99,99.99
16850,9083,30,,,1,24.99,24.99
16851,9083,19,,7,1,49.99,49.99
16852,9084,26,,,2,15.99,31.98
16853,9084,28,,,1,18.99,18.99
16854,9085,22,,9,1,49.99,49.99
16855,9086,24,,,2,12.99,25.98
16856,9087,25,,,2,19.99,39.98
16857,9087,32,,,1,49.99,49.99
16858,9088,33,,,1,24.99,24.99
16859,9089,20,,7,1,19.99,19.99
16860,9089,29,,,1,24.99,24.99
16861,9089,3,L,,1,129.99,129.99
16862,9089,35,,,2,29.99,59.98
16863,9089,20,,9,1,19.99,19.99
16864,9090,7,L,,2,29.99,59.98
16865,9090,11,XS,,1,49.99,49.99
16866,9091,23,,6,1,64.99,64.99
16867,9092,28,,,1,18.99,18.99
16868,9092,19,,8,1,49.99,49.99
16869,9092,1,S,,1,59.99,59.99
16870,9092,33,,,2,24.99,49.98
16871,9093,20,,8,1,19.99,19.99
16872,9094,12,L,,1,149.99,149.99
16873,9094,18,,6,1,129.99,129.99
16874,9095,7,XS,,1,29.99,29.99
16875,9096,7,L,,1,29.99,29.99
16876,9097,26,,,1,15.99,15.99
16877,9098,19,,11,1,49.99,49.99
16878,9098,1,S,,1,59.99,59.99
16879,9099,25,,,2,19.99,39.98
16880,9099,23,,11,1,64.99,64.99
16881,9099,32,,,1,49.99,49.99
16882,9099,24,,,2,12.99,25.98
16883,9100,32,,,1,49.99,49.99
16884,9100,6,M,,1,119.99,119.99
16885,9100,13,,9,1,69.99,69.99
16886,9101,4,S,,1,49.99,49.99
16887,9101,25,,,1,19.99,19.99
16888,9102,34,,,1,19.99,19.99
16889,9102,9,M,,2,59.99,119.98
16890,9102,21,,6,1,29.99,29.99
16891,9103,10,XS,,2,29.99,59.98
16892,9104,16,,5,1,99.99,99.99
16893,9104,29,,,2,24.99,49.98
16894,9104,16,,11,1,99.99,99.99
16895,9104,23,,9,1,64.99,64.99
16896,9105,29,,,2,24.99,49.98
16897,9106,18,,8,1,129.99,129.99
16898,9106,25,,,2,19.99,39.98
16899,9106,30,,,1,24.99,24.99
16900,9106,24,,,2,12.99,25.98
16901,9107,20,,7,1,19.99,19.99
16902,9107,17,,8,1,99.99,99.99
16903,9108,5,XS,,1,99.99,99.99
16904,9109,10,XS,,1,29.99,29.99
16905,9110,2,S,,2,99.99,199.98
16906,9110,30,,,2,24.99,49.98
16907,9111,17,,11,1,99.99,99.99
16908,9112,8,S,,1,39.99,39.99
16909,9112,4,XL,,2,49.99,99.98
16910,9112,1,M,,1,59.99,59.99
16911,9113,18,,8,1,129.99,129.99
16912,9114,4,S,,1,49.99,49.99
16913,9115,32,,,1,49.99,49.99
16914,9115,33,,,2,24.99,49.98
16915,9116,29,,,2,24.99,49.98
16916,9117,11,S,,1,49.99,49.99
16917,9117,31,,,2,69.99,139.98
16918,9118,26,,,1,15.99,15.99
16919,9119,26,,,1,15.99,15.99
16920,9120,9,XS,,2,59.99,119.98
16921,9121,10,M,,1,29.99,29.99
16922,9121,27,,,1,19.99,19.99
16923,9121,34,,,1,19.99,19.99
16924,9122,21,,5,1,29.99,29.99
16925,9123,25,,,1,19.99,19.99
16926,9123,12,XS,,1,149.99,149.99
16927,9124,29,,,2,24.99,49.98
16928,9125,6,S,,2,119.99,239.98
16929,9126,3,M,,1,129.99,129.99
16930,9127,24,,,1,12.99,12.99
16931,9128,30,,,2,24.99,49.98
16932,9128,30,,,1,24.99,24.99
16933,9129,27,,,2,19.99,39.98
16934,9130,31,,,1,69.99,69.99
16935,9131,33,,,2,24.99,49.98
16936,9132,2,S,,1,99.99,99.99
16937,9132,10,M,,1,29.99,29.99
16938,9133,7,L,,1,29.99,29.99
16939,9133,4,S,,1,49.99,49.99
16940,9134,19,,7,1,49.99,49.99
16941,9134,10,XS,,2,29.99,59.98
16942,9134,30,,,2,24.99,49.98
16943,9135,27,,,2,19.99,39.98
16944,9135,30,,,2,24.99,49.98
16945,9136,16,,11,1,99.99,99.99
16946,9136,34,,,2,19.99,39.98
16947,9137,24,,,1,12.99,12.99
16948,9138,11,S,,1,49.99,49.99
16949,9138,13,,8,1,69.99,69.99
16950,9138,24,,,1,12.99,12.99
16951,9139,27,,,1,19.99,19.99
16952,9140,7,M,,1,29.99,29.99
16953,9141,28,,,1,18.99,18.99
16954,9141,28,,,2,18.99,37.98
16955,9142,12,S,,2,149.99,299.98
16956,9142,35,,,2,29.99,59.98
16957,9143,6,S,,1,119.99,119.99
16958,9143,19,,5,1,49.99,49.99
16959,9143,7,L,,2,29.99,59.98
16960,9143,17,,9,1,99.99,99.99
16961,9143,19,,6,1,49.99,49.99
16962,9144,35,,,1,29.99,29.99
16963,9145,27,,,1,19.99,19.99
16964,9145,16,,9,1,99.99,99.99
16965,9146,9,M,,1,59.99,59.99
16966,9147,11,XL,,1,49.99,49.99
16967,9147,32,,,2,49.99,99.98
16968,9148,23,,5,1,64.99,64.99
16969,9148,3,XS,,1,129.99,129.99
16970,9148,26,,,2,15.99,31.98
16971,9148,27,,,2,19.99,39.98
16972,9148,30,,,1,24.99,24.99
16973,9148,15,,8,1,69.99,69.99
16974,9148,19,,6,1,49.99,49.99
16975,9148,19,,6,1,49.99,49.99
16976,9149,16,,10,1,99.99,99.99
16977,9149,25,,,2,19.99,39.98
16978,9150,32,,,2,49.99,99.98
16979,9151,29,,,2,24.99,49.98
16980,9152,26,,,2,15.99,31.98
16981,9153,15,,11,1,69.99,69.99
16982,9154,8,XL,,1,39.99,39.99
16983,9155,35,,,2,29.99,59.98
16984,9156,28,,,2,18.99,37.98
16985,9157,25,,,2,19.99,39.98
16986,9157,1,XS,,1,59.99,59.99
16987,9158,3,M,,1,129.99,129.99
16988,9158,33,,,1,24.99,24.99
16989,9158,27,,,2,19.99,39.98
16990,9159,29,,,2,24.99,49.98
16991,9159,18,,5,1,129.99,129.99
16992,9159,6,XL,,1,119.99,119.99
16993,9159,11,XS,,1,49.99,49.99
16994,9160,14,,10,1,49.99,49.99
16995,9160,7,XS,,2,29.99,59.98
16996,9161,10,L,,1,29.99,29.99
16997,9161,19,,6,1,49.99,49.99
16998,9162,2,XL,,1,99.99,99.99
16999,9163,13,,5,1,69.99,69.99
17000,9164,35,,,2,29.99,59.98
17001,9164,8,M,,2,39.99,79.98
17002,9164,17,,7,1,99.99,99.99
17003,9164,1,XL,,2,59.99,119.98
17004,9164,2,L,,1,99.99,99.99
17005,9165,32,,,1,49.99,49.99
17006,9165,25,,,2,19.99,39.98
17007,9166,3,L,,1,129.99,129.99
17008,9167,20,,9,1,19.99,19.99
17009,9168,23,,8,1,64.99,64.99
17010,9168,30,,,1,24.99,24.99
17011,9168,19,,8,1,49.99,49.99
17012,9168,9,M,,1,59.99,59.99
17013,9169,1,M,,1,59.99,59.99
17014,9170,22,,5,1,49.99,49.99
17015,9171,19,,8,1,49.99,49.99
17016,9172,24,,,1,12.99,12.99
17017,9172,17,,10,1,99.99,99.99
17018,9172,10,XL,,1,29.99,29.99
17019,9172,34,,,1,19.99,19.99
17020,9172,5,XL,,1,99.99,99.99
17021,9173,10,XS,,1,29.99,29.99
17022,9173,6,L,,1,119.99,119.99
17023,9174,29,,,2,24.99,49.98
17024,9175,14,,9,1,49.99,49.99
17025,9176,8,XS,,1,39.99,39.99
17026,9176,27,,,1,19.99,19.99
17027,9177,28,,,2,18.99,37.98
17028,9178,35,,,2,29.99,59.98
17029,9178,30,,,1,24.99,24.99
17030,9178,17,,6,1,99.99,99.99
17031,9179,15,,7,1,69.99,69.99
17032,9180,22,,7,1,49.99,49.99
17033,9181,22,,5,1,49.99,49.99
17034,9181,28,,,1,18.99,18.99
17035,9181,24,,,1,12.99,12.99
17036,9181,3,S,,1,129.99,129.99
17037,9181,34,,,1,19.99,19.99
17038,9182,3,XS,,2,129.99,259.98
17039,9182,34,,,2,19.99,39.98
17040,9182,35,,,1,29.99,29.99
17041,9182,18,,9,1,129.99,129.99
17042,9183,17,,6,1,99.99,99.99
17043,9183,20,,7,1,19.99,19.99
17044,9184,22,,5,1,49.99,49.99
17045,9185,28,,,1,18.99,18.99
17046,9186,34,,,1,19.99,19.99
17047,9186,7,XL,,1,29.99,29.99
17048,9186,4,XS,,2,49.99,99.98
17049,9186,7,XS,,1,29.99,29.99
17050,9186,30,,,1,24.99,24.99
17051,9187,24,,,2,12.99,25.98
17052,9187,25,,,2,19.99,39.98
17053,9187,29,,,1,24.99,24.99
17054,9188,15,,10,1,69.99,69.99
17055,9189,7,L,,1,29.99,29.99
17056,9189,17,,9,1,99.99,99.99
17057,9190,11,L,,1,49.99,49.99
17058,9191,34,,,2,19.99,39.98
17059,9192,1,XL,,2,59.99,119.98
17060,9192,19,,6,1,49.99,49.99
17061,9193,14,,6,1,49.99,49.99
17062,9193,24,,,2,12.99,25.98
17063,9193,9,M,,1,59.99,59.99
17064,9194,25,,,2,19.99,39.98
17065,9195,24,,,2,12.99,25.98
17066,9196,6,XS,,1,119.99,119.99
17067,9196,24,,,1,12.99,12.99
17068,9197,29,,,1,24.99,24.99
17069,9197,8,M,,2,39.99,79.98
17070,9198,5,L,,1,99.99,99.99
17071,9198,22,,7,1,49.99,49.99
17072,9198,32,,,1,49.99,49.99
17073,9198,26,,,2,15.99,31.98
17074,9198,6,XL,,1,119.99,119.99
17075,9199,28,,,1,18.99,18.99
17076,9200,31,,,2,69.99,139.98
17077,9201,34,,,1,19.99,19.99
17078,9201,13,,6,1,69.99,69.99
17079,9202,35,,,1,29.99,29.99
17080,9202,12,S,,1,149.99,149.99
17081,9203,16,,11,1,99.99,99.99
17082,9203,16,,7,1,99.99,99.99
17083,9204,35,,,1,29.99,29.99
17084,9205,14,,10,1,49.99,49.99
17085,9206,7,S,,1,29.99,29.99
17086,9207,6,XS,,1,119.99,119.99
17087,9208,4,M,,2,49.99,99.98
17088,9208,6,M,,1,119.99,119.99
17089,9208,34,,,2,19.99,39.98
17090,9208,26,,,1,15.99,15.99
17091,9209,25,,,1,19.99,19.99
17092,9209,31,,,1,69.99,69.99
17093,9209,8,XL,,1,39.99,39.99
17094,9210,19,,10,1,49.99,49.99
17095,9210,35,,,2,29.99,59.98
17096,9211,14,,6,1,49.99,49.99
17097,9211,2,L,,2,99.99,199.98
17098,9211,2,S,,2,99.99,199.98
17099,9212,29,,,1,24.99,24.99
17100,9213,6,M,,2,119.99,239.98
17101,9213,23,,8,1,64.99,64.99
17102,9213,26,,,2,15.99,31.98
17103,9214,27,,,2,19.99,39.98
17104,9214,35,,,1,29.99,29.99
17105,9215,32,,,2,49.99,99.98
17106,9215,12,L,,1,149.99,149.99
17107,9216,3,XS,,1,129.99,129.99
17108,9216,32,,,2,49.99,99.98
17109,9216,29,,,1,24.99,24.99
17110,9216,26,,,2,15.99,31.98
17111,9217,4,XS,,1,49.99,49.99
17112,9218,33,,,1,24.99,24.99
17113,9219,9,S,,1,59.99,59.99
17114,9219,10,S,,2,29.99,59.98
17115,9219,27,,,1,19.99,19.99
17116,9220,26,,,2,15.99,31.98
17117,9220,7,L,,2,29.99,59.98
17118,9221,24,,,2,12.99,25.98
17119,9222,15,,9,1,69.99,69.99
17120,9223,29,,,2,24.99,49.98
17121,9224,19,,9,1,49.99,49.99
17122,9224,35,,,2,29.99,59.98
17123,9224,14,,11,1,49.99,49.99
17124,9224,32,,,2,49.99,99.98
17125,9225,27,,,2,19.99,39.98
17126,9226,16,,7,1,99.99,99.99
17127,9227,19,,9,1,49.99,49.99
17128,9227,19,,11,1,49.99,49.99
17129,9227,5,XL,,1,99.99,99.99
17130,9227,32,,,2,49.99,99.98
17131,9228,3,L,,1,129.99,129.99
17132,9228,14,,8,1,49.99,49.99
17133,9229,14,,11,1,49.99,49.99
17134,9230,4,XS,,1,49.99,49.99
17135,9231,10,XL,,1,29.99,29.99
17136,9232,24,,,2,12.99,25.98
17137,9233,28,,,1,18.99,18.99
17138,9234,27,,,2,19.99,39.98
17139,9235,18,,8,1,129.99,129.99
17140,9235,20,,10,1,19.99,19.99
17141,9235,28,,,2,18.99,37.98
17142,9236,19,,5,1,49.99,49.99
17143,9237,18,,8,1,129.99,129.99
17144,9237,21,,6,1,29.99,29.99
17145,9237,30,,,1,24.99,24.99
17146,9237,17,,5,1,99.99,99.99
17147,9238,4,XL,,2,49.99,99.98
17148,9238,5,S,,1,99.99,99.99
17149,9239,33,,,1,24.99,24.99
17150,9240,7,XL,,1,29.99,29.99
17151,9241,20,,11,1,19.99,19.99
17152,9241,22,,6,1,49.99,49.99
17153,9242,10,S,,2,29.99,59.98
17154,9243,3,L,,1,129.99,129.99
17155,9243,35,,,1,29.99,29.99
17156,9244,25,,,2,19.99,39.98
17157,9244,7,S,,1,29.99,29.99
17158,9244,14,,10,1,49.99,49.99
17159,9245,31,,,1,69.99,69.99
17160,9245,27,,,1,19.99,19.99
17161,9245,7,S,,2,29.99,59.98
17162,9245,18,,11,1,129.99,129.99
17163,9246,5,XL,,1,99.99,99.99
17164,9246,27,,,1,19.99,19.99
17165,9246,26,,,1,15.99,15.99
17166,9247,29,,,2,24.99,49.98
17167,9248,25,,,2,19.99,39.98
17168,9249,25,,,2,19.99,39.98
17169,9250,1,XS,,2,59.99,119.98
17170,9251,31,,,2,69.99,139.98
17171,9252,14,,11,1,49.99,49.99
17172,9253,26,,,2,15.99,31.98
17173,9254,2,M,,1,99.99,99.99
17174,9254,33,,,1,24.99,24.99
17175,9254,16,,7,1,99.99,99.99
17176,9255,1,M,,1,59.99,59.99
17177,9256,22,,6,1,49.99,49.99
17178,9256,26,,,2,15.99,31.98
17179,9257,28,,,2,18.99,37.98
17180,9257,30,,,2,24.99,49.98
17181,9258,13,,8,1,69.99,69.99
17182,9258,17,,7,1,99.99,99.99
17183,9258,7,M,,2,29.99,59.98
17184,9258,18,,11,1,129.99,129.99
17185,9259,14,,7,1,49.99,49.99
17186,9260,28,,,2,18.99,37.98
17187,9260,17,,8,1,99.99,99.99
17188,9261,27,,,2,19.99,39.98
17189,9262,15,,8,1,69.99,69.99
17190,9262,15,,6,1,69.99,69.99
17191,9263,3,XS,,1,129.99,129.99
17192,9263,26,,,2,15.99,31.98
17193,9264,13,,7,1,69.99,69.99
17194,9264,1,XL,,1,59.99,59.99
17195,9265,31,,,2,69.99,139.98
17196,9266,30,,,1,24.99,24.99
17197,9267,11,M,,1,49.99,49.99
17198,9267,11,L,,1,49.99,49.99
17199,9268,1,L,,1,59.99,59.99
17200,9268,27,,,1,19.99,19.99
17201,9268,27,,,1,19.99,19.99
17202,9269,28,,,2,18.99,37.98
17203,9269,35,,,1,29.99,29.99
17204,9270,34,,,2,19.99,39.98
17205,9270,35,,,1,29.99,29.99
17206,9271,4,XL,,1,49.99,49.99
17207,9271,23,,6,1,64.99,64.99
17208,9271,4,M,,2,49.99,99.98
17209,9272,18,,9,1,129.99,129.99
17210,9272,18,,5,1,129.99,129.99
17211,9273,24,,,2,12.99,25.98
17212,9273,29,,,1,24.99,24.99
17213,9274,24,,,1,12.99,12.99
17214,9275,20,,10,1,19.99,19.99
17215,9275,4,XL,,1,49.99,49.99
17216,9275,11,XS,,1,49.99,49.99
17217,9276,33,,,1,24.99,24.99
17218,9276,31,,,1,69.99,69.99
17219,9277,13,,11,1,69.99,69.99
17220,9277,35,,,1,29.99,29.99
17221,9278,21,,6,1,29.99,29.99
17222,9279,19,,8,1,49.99,49.99
17223,9280,12,XL,,2,149.99,299.98
17224,9280,20,,6,1,19.99,19.99
17225,9281,11,XS,,2,49.99,99.98
17226,9281,23,,9,1,64.99,64.99
17227,9282,2,L,,1,99.99,99.99
17228,9283,8,XS,,1,39.99,39.99
17229,9283,29,,,2,24.99,49.98
17230,9284,34,,,1,19.99,19.99
17231,9284,32,,,2,49.99,99.98
17232,9284,4,M,,2,49.99,99.98
17233,9285,32,,,2,49.99,99.98
17234,9286,15,,7,1,69.99,69.99
17235,9287,28,,,2,18.99,37.98
